InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue,Year,Month,Day,Hour
536573,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,2010-12-01 15:45:00,0.95,17025.0,United Kingdom,11.399999999999999,2010,12,1,15
536575,85099B,JUMBO BAG RED RETROSPOT,70,2010-12-01 16:01:00,1.65,13777.0,United Kingdom,115.5,2010,12,1,16
536575,85123A,WHITE HANGING HEART T-LIGHT HOLDER,128,2010-12-01 16:01:00,2.55,13777.0,United Kingdom,326.4,2010,12,1,16
536575,15056P,EDWARDIAN PARASOL PINK,48,2010-12-01 16:01:00,4.6,13777.0,United Kingdom,220.79999999999998,2010,12,1,16
536576,84029E,RED WOOLLY HOTTIE WHITE HEART.,96,2010-12-01 16:11:00,2.95,13777.0,United Kingdom,283.20000000000005,2010,12,1,16
536576,35004C,SET OF 3 COLOURED  FLYING DUCKS,120,2010-12-01 16:11:00,4.65,13777.0,United Kingdom,558.0,2010,12,1,16
536576,85099B,JUMBO BAG RED RETROSPOT,30,2010-12-01 16:11:00,1.65,13777.0,United Kingdom,49.5,2010,12,1,16
536576,85123A,WHITE HANGING HEART T-LIGHT HOLDER,128,2010-12-01 16:11:00,2.55,13777.0,United Kingdom,326.4,2010,12,1,16
536576,15056N,EDWARDIAN PARASOL NATURAL,36,2010-12-01 16:11:00,4.25,13777.0,United Kingdom,153.0,2010,12,1,16
536581,85099B,JUMBO BAG RED RETROSPOT,200,2010-12-01 16:19:00,1.65,13777.0,United Kingdom,330.0,2010,12,1,16
536582,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,6,2010-12-01 16:21:00,2.95,12947.0,United Kingdom,17.700000000000003,2010,12,1,16
536582,84031A,CHARLIE+LOLA RED HOT WATER BOTTLE,6,2010-12-01 16:21:00,4.65,12947.0,United Kingdom,27.900000000000002,2010,12,1,16
536584,84029E,RED WOOLLY HOTTIE WHITE HEART.,384,2010-12-01 16:22:00,2.95,13777.0,United Kingdom,1132.8000000000002,2010,12,1,16
536588,84997A,GREEN 3 PIECE POLKADOT CUTLERY SET,6,2010-12-01 16:49:00,3.75,17069.0,United Kingdom,22.5,2010,12,1,16
536588,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,6,2010-12-01 16:49:00,3.75,17069.0,United Kingdom,22.5,2010,12,1,16
536588,84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,12,2010-12-01 16:49:00,3.75,17069.0,United Kingdom,45.0,2010,12,1,16
536588,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,12,2010-12-01 16:49:00,3.75,17069.0,United Kingdom,45.0,2010,12,1,16
536590,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-12-01 16:52:00,2.95,13065.0,United Kingdom,17.700000000000003,2010,12,1,16
536591,90214M,"LETTER ""M"" BLING KEY RING",1,2010-12-01 16:57:00,1.25,14606.0,United Kingdom,1.25,2010,12,1,16
536591,90214V,"LETTER ""V"" BLING KEY RING",1,2010-12-01 16:57:00,1.25,14606.0,United Kingdom,1.25,2010,12,1,16
536591,90214S,"LETTER ""S"" BLING KEY RING",1,2010-12-01 16:57:00,1.25,14606.0,United Kingdom,1.25,2010,12,1,16
536591,90214J,"LETTER ""J"" BLING KEY RING",2,2010-12-01 16:57:00,1.25,14606.0,United Kingdom,2.5,2010,12,1,16
536591,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,2,2010-12-01 16:57:00,4.25,14606.0,United Kingdom,8.5,2010,12,1,16
536591,51014C,"FEATHER PEN,COAL BLACK",12,2010-12-01 16:57:00,0.85,14606.0,United Kingdom,10.2,2010,12,1,16
536591,47591B,SCOTTIES CHILDRENS APRON,1,2010-12-01 16:57:00,1.65,14606.0,United Kingdom,1.65,2010,12,1,16
536594,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,2010-12-01 17:22:00,0.95,15235.0,United Kingdom,11.399999999999999,2010,12,1,17
536594,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-12-01 17:22:00,2.95,15235.0,United Kingdom,17.700000000000003,2010,12,1,17
536597,85035C,ROSE 3 WICK MORRIS BOX CANDLE,1,2010-12-01 17:35:00,4.25,18011.0,United Kingdom,4.25,2010,12,1,17
536597,72803A,ROSE SCENT CANDLE JEWELLED DRAWER,1,2010-12-01 17:35:00,4.25,18011.0,United Kingdom,4.25,2010,12,1,17
536597,72802C,VANILLA SCENT CANDLE JEWELLED BOX,3,2010-12-01 17:35:00,4.25,18011.0,United Kingdom,12.75,2010,12,1,17
536597,85034A,3 GARDENIA MORRIS BOXED CANDLES,1,2010-12-01 17:35:00,4.25,18011.0,United Kingdom,4.25,2010,12,1,17
536597,72798C,SET/4 GARDEN ROSE DINNER CANDLE,1,2010-12-01 17:35:00,1.65,18011.0,United Kingdom,1.65,2010,12,1,17
536597,35271S,GOLD PRINT PAPER BAG,14,2010-12-01 17:35:00,0.19,18011.0,United Kingdom,2.66,2010,12,1,17
536600,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-12-02 08:32:00,2.55,17850.0,United Kingdom,15.299999999999999,2010,12,2,8
536600,82494L,WOODEN FRAME ANTIQUE WHITE,6,2010-12-02 08:32:00,2.55,17850.0,United Kingdom,15.299999999999999,2010,12,2,8
536600,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2010-12-02 08:32:00,3.39,17850.0,United Kingdom,20.34,2010,12,2,8
536600,84029E,RED WOOLLY HOTTIE WHITE HEART.,6,2010-12-02 08:32:00,3.39,17850.0,United Kingdom,20.34,2010,12,2,8
536602,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2010-12-02 08:34:00,3.39,17850.0,United Kingdom,20.34,2010,12,2,8
536602,84029E,RED WOOLLY HOTTIE WHITE HEART.,6,2010-12-02 08:34:00,3.39,17850.0,United Kingdom,20.34,2010,12,2,8
536602,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-12-02 08:34:00,2.55,17850.0,United Kingdom,15.299999999999999,2010,12,2,8
536604,85231B,CINAMMON SET OF 9 T-LIGHTS,12,2010-12-02 08:43:00,0.85,14741.0,United Kingdom,10.2,2010,12,2,8
536604,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,2010-12-02 08:43:00,0.85,14741.0,United Kingdom,10.2,2010,12,2,8
536605,47567B,TEA TIME KITCHEN APRON,3,2010-12-02 08:52:00,5.95,13715.0,United Kingdom,17.85,2010,12,2,8
536607,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,2,2010-12-02 09:29:00,9.95,17732.0,United Kingdom,19.9,2010,12,2,9
536607,85099B,JUMBO BAG RED RETROSPOT,10,2010-12-02 09:29:00,1.95,17732.0,United Kingdom,19.5,2010,12,2,9
536607,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-12-02 09:29:00,2.95,17732.0,United Kingdom,17.700000000000003,2010,12,2,9
536609,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-12-02 09:41:00,2.55,17850.0,United Kingdom,15.299999999999999,2010,12,2,9
536609,84406B,CREAM CUPID HEARTS COAT HANGER,6,2010-12-02 09:41:00,2.75,17850.0,United Kingdom,16.5,2010,12,2,9
536609,82494L,WOODEN FRAME ANTIQUE WHITE,6,2010-12-02 09:41:00,2.55,17850.0,United Kingdom,15.299999999999999,2010,12,2,9
536609,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2010-12-02 09:41:00,3.39,17850.0,United Kingdom,20.34,2010,12,2,9
536609,84029E,RED WOOLLY HOTTIE WHITE HEART.,6,2010-12-02 09:41:00,3.39,17850.0,United Kingdom,20.34,2010,12,2,9
536611,84031A,CHARLIE+LOLA RED HOT WATER BOTTLE,3,2010-12-02 09:43:00,4.65,15752.0,United Kingdom,13.950000000000001,2010,12,2,9
536611,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,6,2010-12-02 09:43:00,2.95,15752.0,United Kingdom,17.700000000000003,2010,12,2,9
536611,62096A,PINK/YELLOW FLOWERS HANDBAG,6,2010-12-02 09:43:00,1.25,15752.0,United Kingdom,7.5,2010,12,2,9
536611,85071D,CHARLIE+LOLA MY ROOM DOOR SIGN,6,2010-12-02 09:43:00,2.55,15752.0,United Kingdom,15.299999999999999,2010,12,2,9
536612,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-12-02 09:44:00,2.55,17850.0,United Kingdom,15.299999999999999,2010,12,2,9
536612,84406B,CREAM CUPID HEARTS COAT HANGER,6,2010-12-02 09:44:00,2.75,17850.0,United Kingdom,16.5,2010,12,2,9
536612,82494L,WOODEN FRAME ANTIQUE WHITE,6,2010-12-02 09:44:00,2.55,17850.0,United Kingdom,15.299999999999999,2010,12,2,9
536612,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2010-12-02 09:44:00,3.39,17850.0,United Kingdom,20.34,2010,12,2,9
536612,84029E,RED WOOLLY HOTTIE WHITE HEART.,6,2010-12-02 09:44:00,3.39,17850.0,United Kingdom,20.34,2010,12,2,9
536617,79302M,"ART LIGHTS,FUNK MONKEY",20,2010-12-02 10:17:00,2.55,13941.0,United Kingdom,51.0,2010,12,2,10
536620,85049E,SCANDINAVIAN REDS RIBBONS,12,2010-12-02 10:27:00,1.25,14135.0,United Kingdom,15.0,2010,12,2,10
536620,85049G,CHOCOLATE BOX RIBBONS,12,2010-12-02 10:27:00,1.25,14135.0,United Kingdom,15.0,2010,12,2,10
536623,82494L,WOODEN FRAME ANTIQUE WHITE,12,2010-12-02 10:39:00,2.95,15601.0,United Kingdom,35.400000000000006,2010,12,2,10
536623,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,24,2010-12-02 10:39:00,0.95,15601.0,United Kingdom,22.799999999999997,2010,12,2,10
536628,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-12-02 10:54:00,2.55,17850.0,United Kingdom,15.299999999999999,2010,12,2,10
536628,84406B,CREAM CUPID HEARTS COAT HANGER,6,2010-12-02 10:54:00,2.75,17850.0,United Kingdom,16.5,2010,12,2,10
536628,82494L,WOODEN FRAME ANTIQUE WHITE,6,2010-12-02 10:54:00,2.55,17850.0,United Kingdom,15.299999999999999,2010,12,2,10
536628,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2010-12-02 10:54:00,3.39,17850.0,United Kingdom,20.34,2010,12,2,10
536628,84029E,RED WOOLLY HOTTIE WHITE HEART.,6,2010-12-02 10:54:00,3.39,17850.0,United Kingdom,20.34,2010,12,2,10
536630,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-12-02 10:56:00,2.55,17850.0,United Kingdom,15.299999999999999,2010,12,2,10
536630,84406B,CREAM CUPID HEARTS COAT HANGER,6,2010-12-02 10:56:00,2.75,17850.0,United Kingdom,16.5,2010,12,2,10
536630,82494L,WOODEN FRAME ANTIQUE WHITE,6,2010-12-02 10:56:00,2.55,17850.0,United Kingdom,15.299999999999999,2010,12,2,10
536630,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2010-12-02 10:56:00,3.39,17850.0,United Kingdom,20.34,2010,12,2,10
536630,84029E,RED WOOLLY HOTTIE WHITE HEART.,6,2010-12-02 10:56:00,3.39,17850.0,United Kingdom,20.34,2010,12,2,10
536632,85099B,JUMBO BAG RED RETROSPOT,10,2010-12-02 11:02:00,1.95,14388.0,United Kingdom,19.5,2010,12,2,11
536632,79066K,RETRO MOD TRAY,10,2010-12-02 11:02:00,0.85,14388.0,United Kingdom,8.5,2010,12,2,11
536634,82494L,WOODEN FRAME ANTIQUE WHITE,2,2010-12-02 11:21:00,2.95,18041.0,United Kingdom,5.9,2010,12,2,11
536635,84029E,RED WOOLLY HOTTIE WHITE HEART.,8,2010-12-02 11:22:00,3.75,15955.0,United Kingdom,30.0,2010,12,2,11
536637,79191C,RETRO PLASTIC ELEPHANT TRAY,1,2010-12-02 11:35:00,0.85,18041.0,United Kingdom,0.85,2010,12,2,11
536637,85231B,CINAMMON SET OF 9 T-LIGHTS,1,2010-12-02 11:35:00,0.85,18041.0,United Kingdom,0.85,2010,12,2,11
536637,85231G,ORANGE SCENTED SET/9 T-LIGHTS,1,2010-12-02 11:35:00,0.85,18041.0,United Kingdom,0.85,2010,12,2,11
536637,85135B,BLUE DRAGONFLY HELICOPTER,1,2010-12-02 11:35:00,7.95,18041.0,United Kingdom,7.95,2010,12,2,11
536637,85114C,RED ENCHANTED FOREST PLACEMAT,8,2010-12-02 11:35:00,1.65,18041.0,United Kingdom,13.2,2010,12,2,11
536638,51014A,"FEATHER PEN,HOT PINK",12,2010-12-02 11:41:00,0.85,16244.0,United Kingdom,10.2,2010,12,2,11
536638,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,6,2010-12-02 11:41:00,2.95,16244.0,United Kingdom,17.700000000000003,2010,12,2,11
536638,84031B,CHARLIE LOLA BLUE HOT WATER BOTTLE,3,2010-12-02 11:41:00,4.65,16244.0,United Kingdom,13.950000000000001,2010,12,2,11
536638,84031A,CHARLIE+LOLA RED HOT WATER BOTTLE,3,2010-12-02 11:41:00,4.65,16244.0,United Kingdom,13.950000000000001,2010,12,2,11
536638,47599B,BLUE PARTY BAGS,6,2010-12-02 11:41:00,2.1,16244.0,United Kingdom,12.600000000000001,2010,12,2,11
536638,47566B,TEA TIME PARTY BUNTING,5,2010-12-02 11:41:00,4.65,16244.0,United Kingdom,23.25,2010,12,2,11
536638,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,4,2010-12-02 11:41:00,3.75,16244.0,United Kingdom,15.0,2010,12,2,11
536638,84510A,SET OF 4 ENGLISH ROSE COASTERS,10,2010-12-02 11:41:00,1.25,16244.0,United Kingdom,12.5,2010,12,2,11
536638,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,2010-12-02 11:41:00,0.95,16244.0,United Kingdom,11.399999999999999,2010,12,2,11
536638,84406B,CREAM CUPID HEARTS COAT HANGER,8,2010-12-02 11:41:00,3.25,16244.0,United Kingdom,26.0,2010,12,2,11
536638,84971S,SMALL HEART FLOWERS HOOK,24,2010-12-02 11:41:00,0.85,16244.0,United Kingdom,20.4,2010,12,2,11
536638,47590B,PINK HAPPY BIRTHDAY BUNTING,3,2010-12-02 11:41:00,5.45,16244.0,United Kingdom,16.35,2010,12,2,11
536638,47590A,BLUE HAPPY BIRTHDAY BUNTING,3,2010-12-02 11:41:00,5.45,16244.0,United Kingdom,16.35,2010,12,2,11
536639,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2010-12-02 11:45:00,3.75,15111.0,United Kingdom,15.0,2010,12,2,11
536643,85136A,YELLOW SHARK HELICOPTER,1,2010-12-02 11:57:00,7.95,14390.0,United Kingdom,7.95,2010,12,2,11
536643,85099B,JUMBO BAG RED RETROSPOT,2,2010-12-02 11:57:00,1.95,14390.0,United Kingdom,3.9,2010,12,2,11
536643,85099B,JUMBO BAG RED RETROSPOT,3,2010-12-02 11:57:00,1.95,14390.0,United Kingdom,5.85,2010,12,2,11
536643,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,3,2010-12-02 11:57:00,3.75,14390.0,United Kingdom,11.25,2010,12,2,11
536643,84997A,GREEN 3 PIECE POLKADOT CUTLERY SET,3,2010-12-02 11:57:00,3.75,14390.0,United Kingdom,11.25,2010,12,2,11
536643,84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,2,2010-12-02 11:57:00,3.75,14390.0,United Kingdom,7.5,2010,12,2,11
536643,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,7,2010-12-02 11:57:00,3.75,14390.0,United Kingdom,26.25,2010,12,2,11
536671,85061W,WHITE JEWELLED HEART DECORATION,24,2010-12-02 12:10:00,0.85,13305.0,United Kingdom,20.4,2010,12,2,12
536674,48173C,DOORMAT BLACK FLOCK,1,2010-12-02 12:16:00,7.95,15923.0,United Kingdom,7.95,2010,12,2,12
536674,47591B,SCOTTIES CHILDRENS APRON,1,2010-12-02 12:16:00,1.65,15923.0,United Kingdom,1.65,2010,12,2,12
536674,47591D,PINK FAIRY CAKE CHILDRENS APRON,1,2010-12-02 12:16:00,1.95,15923.0,United Kingdom,1.95,2010,12,2,12
536674,84341B,SMALL PINK MAGIC CHRISTMAS TREE,1,2010-12-02 12:16:00,0.85,15923.0,United Kingdom,0.85,2010,12,2,12
536674,84509G,SET OF 4 FAIRY CAKE PLACEMATS,2,2010-12-02 12:16:00,3.75,15923.0,United Kingdom,7.5,2010,12,2,12
536676,84846A,SCENTED CANDLE IN DIGITALIS TIN,6,2010-12-02 12:18:00,2.1,16752.0,United Kingdom,12.600000000000001,2010,12,2,12
536681,84406B,CREAM CUPID HEARTS COAT HANGER,1,2010-12-02 12:22:00,3.25,17287.0,United Kingdom,3.25,2010,12,2,12
536685,84029E,RED WOOLLY HOTTIE WHITE HEART.,8,2010-12-02 12:23:00,3.39,17850.0,United Kingdom,27.12,2010,12,2,12
536685,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2010-12-02 12:23:00,2.55,17850.0,United Kingdom,30.599999999999998,2010,12,2,12
536685,84406B,CREAM CUPID HEARTS COAT HANGER,6,2010-12-02 12:23:00,2.75,17850.0,United Kingdom,16.5,2010,12,2,12
536685,82494L,WOODEN FRAME ANTIQUE WHITE,6,2010-12-02 12:23:00,2.55,17850.0,United Kingdom,15.299999999999999,2010,12,2,12
536685,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,8,2010-12-02 12:23:00,3.39,17850.0,United Kingdom,27.12,2010,12,2,12
536690,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-12-02 12:25:00,2.55,17850.0,United Kingdom,15.299999999999999,2010,12,2,12
536690,84406B,CREAM CUPID HEARTS COAT HANGER,6,2010-12-02 12:25:00,2.75,17850.0,United Kingdom,16.5,2010,12,2,12
536690,82494L,WOODEN FRAME ANTIQUE WHITE,6,2010-12-02 12:25:00,2.55,17850.0,United Kingdom,15.299999999999999,2010,12,2,12
536690,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2010-12-02 12:25:00,3.39,17850.0,United Kingdom,20.34,2010,12,2,12
536690,84029E,RED WOOLLY HOTTIE WHITE HEART.,6,2010-12-02 12:25:00,3.39,17850.0,United Kingdom,20.34,2010,12,2,12
536698,85135B,BLUE DRAGONFLY HELICOPTER,2,2010-12-02 12:28:00,7.95,15363.0,United Kingdom,15.9,2010,12,2,12
536707,85132A,CHARLIE + LOLA BISCUITS TINS,1,2010-12-02 12:33:00,9.95,12915.0,United Kingdom,9.95,2010,12,2,12
536707,85132B,CHARLIE AND LOLA TABLE TINS,1,2010-12-02 12:33:00,9.95,12915.0,United Kingdom,9.95,2010,12,2,12
536707,85132C,CHARLIE AND LOLA FIGURES TINS,1,2010-12-02 12:33:00,9.95,12915.0,United Kingdom,9.95,2010,12,2,12
536732,84997A,GREEN 3 PIECE POLKADOT CUTLERY SET,6,2010-12-02 12:47:00,3.75,15544.0,United Kingdom,22.5,2010,12,2,12
536732,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,6,2010-12-02 12:47:00,3.75,15544.0,United Kingdom,22.5,2010,12,2,12
536732,85049A,TRADITIONAL CHRISTMAS RIBBONS,12,2010-12-02 12:47:00,1.25,15544.0,United Kingdom,15.0,2010,12,2,12
536733,47590B,PINK HAPPY BIRTHDAY BUNTING,9,2010-12-02 12:50:00,5.45,15738.0,United Kingdom,49.050000000000004,2010,12,2,12
536733,47599A,PINK PARTY BAGS,12,2010-12-02 12:50:00,2.1,15738.0,United Kingdom,25.200000000000003,2010,12,2,12
536733,47599B,BLUE PARTY BAGS,6,2010-12-02 12:50:00,2.1,15738.0,United Kingdom,12.600000000000001,2010,12,2,12
536739,85159A,"BLACK TEA,COFFEE,SUGAR JARS",2,2010-12-02 13:08:00,6.35,14180.0,United Kingdom,12.7,2010,12,2,13
536739,35004C,SET OF 3 COLOURED  FLYING DUCKS,3,2010-12-02 13:08:00,5.45,14180.0,United Kingdom,16.35,2010,12,2,13
536741,17090D,VANILLA INCENSE 40 CONES IN TIN,6,2010-12-02 13:11:00,1.25,13117.0,United Kingdom,7.5,2010,12,2,13
536741,17090A,LAVENDER INCENSE 40 CONES IN TIN,6,2010-12-02 13:11:00,1.25,13117.0,United Kingdom,7.5,2010,12,2,13
536741,85049E,SCANDINAVIAN REDS RIBBONS,12,2010-12-02 13:11:00,1.25,13117.0,United Kingdom,15.0,2010,12,2,13
536741,85049A,TRADITIONAL CHRISTMAS RIBBONS,12,2010-12-02 13:11:00,1.25,13117.0,United Kingdom,15.0,2010,12,2,13
536742,47504H,ENGLISH ROSE SPIRIT LEVEL,1,2010-12-02 13:14:00,1.95,16916.0,United Kingdom,1.95,2010,12,2,13
536742,10124G,ARMY CAMO BOOKCOVER TAPE,5,2010-12-02 13:14:00,0.42,16916.0,United Kingdom,2.1,2010,12,2,13
536742,84519B,CARROT CHARLIE+LOLA COASTER SET,2,2010-12-02 13:14:00,2.95,16916.0,United Kingdom,5.9,2010,12,2,13
536743,90175C,BLUE GLASS CHUNKY CHARM BRACELET,1,2010-12-02 13:32:00,8.95,17964.0,United Kingdom,8.95,2010,12,2,13
536743,90180A,BLACK+WHITE NECKLACE W TASSEL,1,2010-12-02 13:32:00,9.95,17964.0,United Kingdom,9.95,2010,12,2,13
536743,90178A,AMBER CHUNKY GLASS+BEAD NECKLACE,1,2010-12-02 13:32:00,11.95,17964.0,United Kingdom,11.95,2010,12,2,13
536743,85135B,BLUE DRAGONFLY HELICOPTER,1,2010-12-02 13:32:00,7.95,17964.0,United Kingdom,7.95,2010,12,2,13
536743,85025C,PINK HEART SHAPE PHOTO FRAME,2,2010-12-02 13:32:00,1.65,17964.0,United Kingdom,3.3,2010,12,2,13
536743,85124B,BLUE JUICY FRUIT PHOTO FRAME,1,2010-12-02 13:32:00,2.55,17964.0,United Kingdom,2.55,2010,12,2,13
536743,85124C,GREEN JUICY FRUIT PHOTO FRAME,1,2010-12-02 13:32:00,2.55,17964.0,United Kingdom,2.55,2010,12,2,13
536744,47591D,PINK FAIRY CAKE CHILDRENS APRON,50,2010-12-02 13:36:00,1.65,14466.0,United Kingdom,82.5,2010,12,2,13
536745,85184C,S/4 VALENTINE DECOUPAGE HEART BOX,12,2010-12-02 13:38:00,2.95,17235.0,United Kingdom,35.400000000000006,2010,12,2,13
536747,16156S,WRAP PINK FAIRY CAKES,25,2010-12-02 13:44:00,0.42,17802.0,United Kingdom,10.5,2010,12,2,13
536747,85049G,CHOCOLATE BOX RIBBONS,3,2010-12-02 13:44:00,1.25,17802.0,United Kingdom,3.75,2010,12,2,13
536747,85049C,ROMANTIC PINKS RIBBONS,3,2010-12-02 13:44:00,1.25,17802.0,United Kingdom,3.75,2010,12,2,13
536747,85049E,SCANDINAVIAN REDS RIBBONS,3,2010-12-02 13:44:00,1.25,17802.0,United Kingdom,3.75,2010,12,2,13
536747,85049F,BABY BOOM RIBBONS,3,2010-12-02 13:44:00,1.25,17802.0,United Kingdom,3.75,2010,12,2,13
536747,85049A,TRADITIONAL CHRISTMAS RIBBONS,3,2010-12-02 13:44:00,1.25,17802.0,United Kingdom,3.75,2010,12,2,13
536747,85049H,URBAN BLACK RIBBONS,3,2010-12-02 13:44:00,1.25,17802.0,United Kingdom,3.75,2010,12,2,13
536748,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,2,2010-12-02 13:45:00,9.95,15107.0,United Kingdom,19.9,2010,12,2,13
536749,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2010-12-02 13:49:00,3.75,17976.0,United Kingdom,3.75,2010,12,2,13
536749,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,2010-12-02 13:49:00,3.75,17976.0,United Kingdom,3.75,2010,12,2,13
536749,90082D,DIAMANTE BOW BROOCH BLACK COLOUR,4,2010-12-02 13:49:00,6.35,17976.0,United Kingdom,25.4,2010,12,2,13
536749,90082A,DIAMANTE BOW BROOCH GREEN COLOUR,5,2010-12-02 13:49:00,6.35,17976.0,United Kingdom,31.75,2010,12,2,13
536749,90082B,DIAMANTE BOW BROOCH RED COLOUR,5,2010-12-02 13:49:00,6.35,17976.0,United Kingdom,31.75,2010,12,2,13
536749,90081A,LILY BROOCH AMETHYST COLOUR,1,2010-12-02 13:49:00,4.95,17976.0,United Kingdom,4.95,2010,12,2,13
536749,90185B,AMETHYST DIAMANTE EXPANDABLE RING,1,2010-12-02 13:49:00,4.25,17976.0,United Kingdom,4.25,2010,12,2,13
536749,90185C,BLACK DIAMANTE EXPANDABLE RING,1,2010-12-02 13:49:00,4.25,17976.0,United Kingdom,4.25,2010,12,2,13
536749,90195A,PURPLE GEMSTONE BRACELET,1,2010-12-02 13:49:00,8.95,17976.0,United Kingdom,8.95,2010,12,2,13
536749,90195B,BLACK GEMSTONE BRACELET,1,2010-12-02 13:49:00,8.95,17976.0,United Kingdom,8.95,2010,12,2,13
536749,90196A,PURPLE GEMSTONE NECKLACE 45CM,1,2010-12-02 13:49:00,12.75,17976.0,United Kingdom,12.75,2010,12,2,13
536749,90199A,5 STRAND GLASS NECKLACE BLACK,2,2010-12-02 13:49:00,6.35,17976.0,United Kingdom,12.7,2010,12,2,13
536749,90177C,DROP DIAMANTE EARRINGS CRYSTAL,1,2010-12-02 13:49:00,2.95,17976.0,United Kingdom,2.95,2010,12,2,13
536749,90186A,AMETHYST HOOP EARRING FLORAL LEAF,1,2010-12-02 13:49:00,2.95,17976.0,United Kingdom,2.95,2010,12,2,13
536749,35271S,GOLD PRINT PAPER BAG,5,2010-12-02 13:49:00,0.19,17976.0,United Kingdom,0.95,2010,12,2,13
536749,15056N,EDWARDIAN PARASOL NATURAL,1,2010-12-02 13:49:00,5.95,17976.0,United Kingdom,5.95,2010,12,2,13
536749,18097A,PINK TALL PORCELAIN T-LIGHT HOLDER,1,2010-12-02 13:49:00,2.55,17976.0,United Kingdom,2.55,2010,12,2,13
536749,18097C,WHITE TALL PORCELAIN T-LIGHT HOLDER,1,2010-12-02 13:49:00,2.55,17976.0,United Kingdom,2.55,2010,12,2,13
536749,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2010-12-02 13:49:00,2.95,17976.0,United Kingdom,2.95,2010,12,2,13
536750,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2010-12-02 14:04:00,2.55,17850.0,United Kingdom,30.599999999999998,2010,12,2,14
536750,84406B,CREAM CUPID HEARTS COAT HANGER,6,2010-12-02 14:04:00,2.75,17850.0,United Kingdom,16.5,2010,12,2,14
536750,15056BL,EDWARDIAN PARASOL BLACK,6,2010-12-02 14:04:00,4.95,17850.0,United Kingdom,29.700000000000003,2010,12,2,14
536750,82494L,WOODEN FRAME ANTIQUE WHITE,6,2010-12-02 14:04:00,2.55,17850.0,United Kingdom,15.299999999999999,2010,12,2,14
536750,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2010-12-02 14:04:00,3.39,17850.0,United Kingdom,20.34,2010,12,2,14
536750,84029E,RED WOOLLY HOTTIE WHITE HEART.,6,2010-12-02 14:04:00,3.39,17850.0,United Kingdom,20.34,2010,12,2,14
536752,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-12-02 14:06:00,2.55,17850.0,United Kingdom,15.299999999999999,2010,12,2,14
536752,84406B,CREAM CUPID HEARTS COAT HANGER,6,2010-12-02 14:06:00,2.75,17850.0,United Kingdom,16.5,2010,12,2,14
536752,15056BL,EDWARDIAN PARASOL BLACK,6,2010-12-02 14:06:00,4.95,17850.0,United Kingdom,29.700000000000003,2010,12,2,14
536752,82494L,WOODEN FRAME ANTIQUE WHITE,6,2010-12-02 14:06:00,2.55,17850.0,United Kingdom,15.299999999999999,2010,12,2,14
